season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,rent
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,9.85,69,15.0013,1,0.6931471805599453
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,10.605,69,8.9981,1,0.6931471805599453
3.6881810399355754,4.335778057567098,4.322891690777167,3.815765553115391,9.02,13.635,55,0.0,5,1.791759469228055
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,12.88,69,0.0,34,3.5553480614894135
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,8.2,10.605,69,8.9981,84,4.442651256490317
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,8.2,9.85,51,16.9979,210,5.351858133476067
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,8.2,9.09,47,19.9995,134,4.90527477843843
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,9.02,9.85,37,22.0028,63,4.1588830833596715
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,9.85,40,15.0013,67,4.219507705176107
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,9.85,37,16.9979,59,4.0943445622221
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,9.09,37,19.0012,73,4.304065093204169
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,9.85,40,16.9979,50,3.9318256327243257
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,10.605,37,11.0014,72,4.290459441148391
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,10.605,37,11.0014,87,4.477336814478207
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,12.88,37,0.0,187,5.236441962829949
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,8.2,11.365,40,6.0032,123,4.820281565605037
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,6.56,9.85,55,6.0032,95,4.564348191467836
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,7.38,10.605,47,7.0015,51,3.9512437185814275
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,7.38,9.85,47,8.9981,39,3.6888794541139363
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,7.38,9.85,43,11.0014,36,3.6109179126442243
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,7.38,9.85,51,11.0014,15,2.772588722239781
3.6881810399355754,4.335778057567098,4.368517330514143,4.325010174106276,7.38,9.85,51,11.0014,25,3.258096538021482
3.6881810399355754,4.335778057567098,4.368517330514143,4.325010174106276,7.38,10.605,55,6.0032,16,2.833213344056216
3.6881810399355754,4.335778057567098,4.368517330514143,4.325010174106276,7.38,12.12,55,0.0,16,2.833213344056216
3.6881810399355754,4.335778057567098,4.368517330514143,3.815765553115391,7.38,9.85,55,11.0014,7,2.0794415416798357
3.6881810399355754,4.335778057567098,4.368517330514143,3.815765553115391,7.38,9.85,55,11.0014,1,0.6931471805599453
3.6881810399355754,4.335778057567098,4.368517330514143,4.325010174106276,6.56,8.335,74,11.0014,5,1.791759469228055
3.6881810399355754,4.335778057567098,4.368517330514143,4.325010174106276,6.56,8.335,74,11.0014,2,1.0986122886681096
3.6881810399355754,4.335778057567098,4.368517330514143,4.325010174106276,6.56,9.09,74,7.0015,9,2.302585092994046
3.6881810399355754,4.335778057567098,4.368517330514143,3.815765553115391,6.56,9.09,93,7.0015,15,2.772588722239781
3.6881810399355754,4.335778057567098,4.368517330514143,3.815765553115391,6.56,9.09,93,7.0015,20,3.044522437723423
3.6881810399355754,4.335778057567098,4.368517330514143,4.325010174106276,7.38,9.85,80,11.0014,61,4.127134385045092
3.6881810399355754,4.335778057567098,4.368517330514143,4.325010174106276,8.2,9.09,69,26.0027,62,4.143134726391533
3.6881810399355754,4.335778057567098,4.368517330514143,4.325010174106276,8.2,9.09,59,23.9994,98,4.59511985013459
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,8.2,9.09,44,22.0028,102,4.634728988229636
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,8.2,8.335,32,32.9975,95,4.564348191467836
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,8.2,8.335,32,30.0026,74,4.31748811353631
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,7.38,6.82,29,30.0026,76,4.343805421853684
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,6.56,6.06,37,36.9974,69,4.248495242049359
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,5.74,6.06,39,19.9995,55,4.02535169073515
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,5.74,6.06,36,16.9979,30,3.4339872044851463
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.92,6.06,36,16.9979,28,3.367295829986474
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.92,5.305,39,23.9994,37,3.6375861597263857
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.92,5.305,36,26.0027,34,3.5553480614894135
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.1,3.03,39,30.0026,22,3.1354942159291497
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.1,3.79,42,26.0027,25,3.258096538021482
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.1,3.03,42,31.0009,12,2.5649493574615367
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.1,3.03,46,31.0009,11,2.4849066497880004
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.1,3.79,46,27.9993,4,1.6094379124341003
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,3.28,4.545,53,12.998,1,0.6931471805599453
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,3.28,4.545,53,12.998,1,0.6931471805599453
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.1,4.545,49,19.0012,1,0.6931471805599453
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,3.28,4.545,53,12.998,6,1.9459101490553132
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.1,4.545,49,19.0012,10,2.3978952727983707
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.92,3.79,46,35.0008,19,2.995732273553991
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,5.74,5.305,43,26.0027,49,3.912023005428146
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,6.56,6.06,40,35.0008,49,3.912023005428146
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,7.38,6.82,37,30.0026,83,4.430816798843313
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,8.2,8.335,34,30.0026,75,4.330733340286331
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,9.02,9.09,32,31.0009,72,4.290459441148391
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,9.02,9.85,35,23.9994,82,4.418840607796598
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,8.2,8.335,34,30.0026,92,4.532599493153256
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,7.38,7.575,37,26.0027,62,4.143134726391533
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,6.56,6.82,40,22.0028,48,3.8918202981106265
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,6.56,6.82,43,22.0028,41,3.7376696182833684
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,5.74,6.06,46,16.9979,38,3.6635616461296463
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,5.74,5.305,46,27.9993,20,3.044522437723423
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,5.74,6.06,46,19.9995,15,2.772588722239781
3.6881810399355754,4.335778057567098,4.368517330514143,4.410984188067986,4.92,6.82,50,12.998,6,1.9459101490553132
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,4.92,6.06,50,19.0012,5,1.791759469228055
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,4.92,6.06,50,19.0012,1,0.6931471805599453
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,4.92,6.06,50,15.0013,3,1.3862943611198906
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,4.92,6.06,50,15.0013,1,0.6931471805599453
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,4.1,6.06,54,8.9981,3,1.3862943611198906
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,4.1,5.305,54,16.9979,3,1.3862943611198906
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,4.92,6.06,50,19.0012,31,3.4657359027997265
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,4.92,6.06,50,15.0013,77,4.356708826689592
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,4.92,6.06,50,19.0012,188,5.241747015059643
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,5.74,6.06,50,16.9979,94,4.553876891600541
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,5.74,6.06,50,19.9995,31,3.4657359027997265
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,6.56,6.82,47,19.0012,30,3.4339872044851463
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,9.09,40,19.0012,52,3.970291913552122
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,9.09,40,19.0012,54,4.007333185232471
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,9.85,40,15.0013,47,3.8712010109078907
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,8.2,9.85,40,15.0013,45,3.828641396489095
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,8.2,10.605,40,8.9981,74,4.31748811353631
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,8.2,11.365,40,7.0015,178,5.187385805840755
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,8.2,9.85,40,15.0013,155,5.049856007249537
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,6.56,8.335,47,11.0014,95,4.564348191467836
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,6.56,8.335,50,11.0014,74,4.31748811353631
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,5.74,6.82,59,12.998,38,3.6635616461296463
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,5.74,7.575,59,11.0014,24,3.2188758248682006
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,5.74,7.575,59,11.0014,18,2.9444389791664403
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,5.74,8.335,59,7.0015,12,2.5649493574615367
3.6881810399355754,4.335778057567098,4.322891690777167,4.410984188067986,5.74,7.575,59,11.0014,3,1.3862943611198906
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,6.56,7.575,55,12.998,3,1.3862943611198906
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,6.56,9.09,55,8.9981,6,1.9459101490553132
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,6.56,9.09,55,8.9981,27,3.332204510175204
3.6881810399355754,4.335778057567098,4.322891690777167,4.325010174106276,6.56,11.365,55,0.0,99,4.605170185988092
